ID,Nombre de la comunidad,Priori_500,Justifi_Prio_500,Priori_1000,Priorizadas,Cod_DANE_Dep,Departamento,Cod_DANE_Mun,Municipio,Región geográfica,18.¿Cúantas viviendas hay en su comunidad?,Inversión Estimada,Potencia Estimada kWp,x,y
9414,CABILDO INDIGENA SAN LORENZO DE CALDONO ,NO,N.A,NO,NO,19,CAUCA,19137,CALDONO,PACÍFICA,3800,3286153846,890,-76.48269792,2.799248367
9415,ALCALDIA MUNICIPAL DE JAMBALO CAUCA,NO,N.A,NO,NO,19,CAUCA,19364,JAMBALO,PACÍFICA,3500,3360000000,910,-76.25548,2.83706
9416,FEDERACION AGROMINERA DEL SUR DE BOLIVAR,NO,N.A,NO,NO,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,CARIBE,500,1800000000,90,-74.06667,8.05
9417,JUNTA DE ACCION COMUNAL LA TORA ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.7821164605999,7.05407455786
9418,JUNTA DE ACCION COMUNAL MALVINAS BAJAS,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.7821164605999,7.05407455786
9419,JUNTA DE ACCION COMUNAL DEL SECTOR ALTO MELENDEZ,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76001,CALI,PACÍFICA,700,3249230769,880,-76.5519412249999,3.373830926
9420,PROGRAMA MUJER PUEBLO POLINDARA,NO,N.A,NO,NO,19,CAUCA,19824,TOTORO,PACÍFICA,1500,3470769231,940,-76.41737,2.49274
9421,ALCALDIA DE LA VEGA CAUCA ,NO,N.A,NO,NO,19,CAUCA,19397,LA VEGA,PACÍFICA,,338000000,30,-76.84859,2.07037
9422,ALCALDIA DE LA VEGA,NO,N.A,NO,NO,19,CAUCA,19397,LA VEGA,PACÍFICA,,338000000,30,-76.77854,2.00153
9423,RESGUARDO DE GUACHICONO ,NO,N.A,NO,NO,19,CAUCA,19397,LA VEGA,PACÍFICA,,338000000,30,-76.6732099999999,2.02999
9425,LAS FERIAS,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,77,1600000000,130,-73.7821164605999,7.05407455786
9426,IED AGRICOLA EL PINON ,NO,N.A,NO,NO,47,MAGDALENA,47258,EL PIÑON,CARIBE,435,2363076923,640,-74.678177555,10.343109882
9427,PUEBLO ANCESTRAL POLINDARA,NO,N.A,NO,NO,19,CAUCA,19824,TOTORO,PACÍFICA,,338000000,30,-76.41737,2.49274
9428,IED RURAL DE MEDIALUNA ,NO,N.A,NO,NO,47,MAGDALENA,47551,PIVIJAY,CARIBE,,338000000,30,-74.4125119658999,10.4330339928
9429,ASOCIACION JUVENIL JOVENES EN LA JUEGA ,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,,338000000,30,-75.3946499999999,9.29944
9430,ALCALDIA DE MORALES CAUCA,NO,N.A,NO,NO,19,CAUCA,19473,MORALES,PACÍFICA,,338000000,30,-76.7509625512,2.81476546957
9431,IED.MITSILOU CAMPBELL ,NO,N.A,NO,NO,47,MAGDALENA,47245,EL BANCO,CARIBE,200,3380000000,300,-73.9810549055,9.11493063472
9432,IED AGROPECUARIA JOSE MARIA HERRERA,NO,N.A,NO,NO,47,MAGDALENA,47551,PIVIJAY,CARIBE,4,112666667,10,-74.4125119658999,10.4330339928
9433,JUNTA ACCION COMUNAL RAMARAL ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.7821164605999,7.05407455786
9434,ASOCIACION JUVENIL JOVENES EN LA JUEGA ,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,,338000000,30,-75.40813,9.28279
9435,COMUNIDAD EDUCATIVA IMAOS,NO,N.A,NO,NO,47,MAGDALENA,47555,PLATO,CARIBE,,338000000,30,-74.6018118092,9.76945658571
9436,ASOCIACION FRUTAS VERDES DEL PATIA ,SI,Relacionamiento Previo,NO,SI,52,NARIÑO,52256,EL ROSARIO,PACÍFICA,80,1600000000,130,-77.4382576751,1.84509445197
9438,USENDA,NO,N.A,NO,NO,19,CAUCA,19743,SILVIA,PACÍFICA,,338000000,30,-76.4655499999999,2.62836
9439,INSTITUCION EDUCATIVA DEPARTAMENTAL ALFONSO LOPEZ ,NO,N.A,NO,NO,47,MAGDALENA,47692,SAN SEBASTIAN DE BUENAVISTA,CARIBE,25,676000000,60,-74.2012168212,9.35255993118999
9440,INSTITUCION EDUCATIVA DEPARTAMENTAL EUCLIDES LIZARAZO ,NO,N.A,NO,NO,47,MAGDALENA,47268,EL RETEN,CARIBE,600,3175384615,860,-74.3251597016,10.6596169636
9441,JUNTA DE ACCION COMUNAL DE LA VEREDA PALMA GRANDE DEL MUNICIPIO DE BELEN,NO,N.A,NO,NO,52,NARIÑO,52083,BELEN,PACÍFICA,36,676000000,60,-77.011708236,1.572400003
9442,JUNTA DE ACCION COMUNAL,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,80,1600000000,130,-73.7821164605999,7.05407455786
9443,COMUNIDAD LA PUYANA,NO,N.A,NO,NO,68,SANTANDER,68655,SABANA DE TORRES,ANDINA,18,338000000,30,-73.606858547,7.542591517
9444,ASOCIACION INTEGRAL AGROPECUARIA EL PEDREGAL ASIAP,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76892,YUMBO,PACÍFICA,700,3175384615,860,-76.543312497,3.512478965
9445,JUNTA DE ACCION COMUNAL VEREDA HATO VIEJO,NO,N.A,NO,NO,54,NORTE DE SANTANDER,54239,DURANIA,ANDINA,35,676000000,60,-72.692793464,7.774265706
9446,JAC SECTOR SANTA ROSA ,NO,N.A,NO,NO,23,CÓRDOBA,23001,MONTERÍA,CARIBE,76,1600000000,130,-75.9505305077999,8.58468573955
9447,ASOCIACION DE MUJERES CABEZA DE HOGAR AMUCH,NO,N.A,NO,NO,54,NORTE DE SANTANDER,54810,TIBÚ,ANDINA,10000,3876923077,1050,-72.89869,9.00032
9448,CABILDO INDIGENA DE KIZGO,NO,N.A,NO,NO,19,CAUCA,19743,SILVIA,PACÍFICA,,338000000,30,-76.3505735627,2.65129189379
9449,JVC CAMPAMENTOS DE FERROVIAS,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.7821164605999,7.05407455786
9450,JUNTA DE ACCION COMUNAL VEREDA SANTA RITA,NO,N.A,NO,NO,47,MAGDALENA,47001,SANTA MARTA,CARIBE,,338000000,30,-73.8852784686999,11.1218943204999
9451,JUNTA DE ACCION COMUNAL DE LA VEREDA LA URBINA,NO,N.A,NO,NO,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,CARIBE,39,1200000000,60,-74.05158,7.96244
9452,ANUC SAN ALBERTO CESAR,NO,N.A,NO,NO,20,CESAR,20710,SAN ALBERTO,CARIBE,200,3718000000,330,-73.4537197507,7.81439059098
9453,JUNTA DE ACCION COMUNAL VEREDA SAN LUIS,NO,N.A,NO,NO,41,HUILA,41298,GARZÓN,ANDINA,,338000000,30,-75.634563907,2.169776566
9454,ASOCIACION DE CACAOCULTORES Y SERVICIOS MULTISECTORIALES DEL CATATUMBO S MULTISECTORIALES DEL CATATUMBO ASOCOMMULCAT,NO,N.A,NO,NO,54,NORTE DE SANTANDER,54810,TIBÚ,ANDINA,60,1014000000,90,-72.7992585501,8.71350723663
9455,JUNTA DE ACCION COMUNAL BARRIO LOS MANZANARES,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,80,1600000000,130,-73.85038,7.06191
9456,JUNTA DE ACCION COMUNAL VEREDA PLANAS,NO,N.A,NO,NO,50,META,50568,PUERTO GAITÁN,ORINOQUÍA,250,1800000000,90,-71.87975,3.99611
9457,JUNTA DE ACCION COMUNAL DE LA VEREDA LOS PLANES DEL MUNICIPIO DE BELEN,NO,N.A,NO,NO,52,NARIÑO,52083,BELEN,PACÍFICA,31,676000000,60,-77.0614974719999,1.620178661
9458,JAC VEREDA SAN JORGE,NO,N.A,NO,NO,50,META,50606,RESTREPO,ORINOQUÍA,130,2704000000,240,-73.51309,4.21342
9459,ASOCIACION ZONA TRUCK BARRANCABERMEJA,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,12,225333333,20,-73.8500840079999,7.063099679
9460,JUNTA DE ACCION COMUNAL VEREDA SAN JOSE MUNICIPIO DE LINARES NARINO,NO,N.A,NO,NO,52,NARIÑO,52411,LINARES,PACÍFICA,75,1352000000,120,-77.5209461844,1.39515755273
9461,DELLLANOS.A,NO,N.A,NO,NO,50,META,50001,VILLAVICENCIO,ORINOQUÍA,,972000000,20,-73.62196,4.13235
9462,CUADRA,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.8460128309999,7.042699894
9463,JUNTA DE ACCION COMUNAL CONCENTRACION PILAS DEL MUNICIPIO DE GUAPOTA,NO,N.A,NO,NO,68,SANTANDER,68322,GUAPOTÁ,ANDINA,140,2028000000,180,-73.34398,6.29395
9464,HUGO AMESQUITA MURVIA,NO,N.A,NO,NO,41,HUILA,41078,BARAYA,ANDINA,,338000000,30,-75.0291386509999,3.246894133
9465,ASOCIACION DE MUJERES EMPRENDEDORAS VICTIMAS Y NO VICTIMAS DEL CONFLICTO ARMADO ASMENOVIG,NO,N.A,NO,NO,54,NORTE DE SANTANDER,54810,TIBÚ,ANDINA,,338000000,30,-72.89869,9.00032
9466,CERRO CAPIRA,NO,N.A,NO,NO,25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,ANDINA,4,303000000,5,-74.6584930112999,4.84109818196
9467,JUNTA DE ACCION COMUNAL BARRIO SAN MARTIN SEGUNDA ETAPA,NO,N.A,NO,NO,41,HUILA,41078,BARAYA,ANDINA,,338000000,30,-75.0275,3.24972
9468,JUNTA DE ACCION COMUNAL VEREDA EL OASIS,NO,N.A,NO,NO,50,META,50590,PUERTO RICO,ORINOQUÍA,35,1200000000,60,-72.867999186,2.809377933
9469,ASOCIACION MULTIACTIVA DE PESCADORES Y TRABAJADORES DE LA CHAVA BARRANCABERMEJA  ASOPECHAVA,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,9,225333333,20,-73.8462194359999,7.078893782
9470,JUNTA DE ACCION COMUNAL LA ESMERALDA,NO,N.A,NO,NO,25,CUNDINAMARCA,25777,SUPATÁ,ANDINA,,338000000,30,-74.262085071,5.079076995
9471,MOVIMIENTO CHIBCHA LATINOAMERICANO,NO,N.A,NO,NO,85,CASANARE,85410,TAURAMENA,ORINOQUÍA,,338000000,30,-72.75027,5.01777
9474,RODRIGO CAVIEDES PULIDO,NO,N.A,NO,NO,41,HUILA,41132,CAMPOALEGRE,ANDINA,,338000000,30,-75.3294380255999,2.65866667466
9475,FUNDACION UTOPIA,NO,N.A,NO,NO,8,ATLÁNTICO,8001,BARRANQUILLA,CARIBE,3000,3618461538,980,-74.8277446792999,10.9815261056
9476,JUNTA DE ACCION COMUNAL VEREDA SANTA CATALINA,NO,N.A,NO,NO,50,META,50568,PUERTO GAITÁN,ORINOQUÍA,,972000000,20,-71.877360001,3.993920552
9477,ASOCIACION AGROALIMENTARIA DEL CATATUMBO ASOAGROALCAT,NO,N.A,NO,NO,54,NORTE DE SANTANDER,54810,TIBÚ,ANDINA,450,2510769231,680,-72.6746736449999,8.620122534
9478,JUNTA DE ACCION COMUNAL DE LA VEREDA TREMENTINO ARRIBA ,NO,N.A,NO,NO,23,CÓRDOBA,23570,PUEBLO NUEVO,CARIBE,88,1690000000,150,-75.483319342,8.56601507499999
9479,VECINDARIO CALLE49 COMEDORES ABUELOS VILLARELYZ 2,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.85038,7.06191
9480,VEREDA LA PAILA,NO,N.A,NO,NO,20,CESAR,20238,EL COPEY,CARIBE,50,1014000000,90,-73.902223069,10.017635463
9481,JUNTA ACCION COMUNAL VEREDA COROZAL ,NO,N.A,NO,NO,41,HUILA,41524,PALERMO,ANDINA,60,1352000000,120,-75.43425,2.88818
9482,JUNTA DE ACCION COMUNAL VEREDA SANTA CATALINA,NO,N.A,NO,NO,50,META,50568,PUERTO GAITÁN,ORINOQUÍA,,972000000,20,-71.87975,3.99611
9483,JUNTA DE ACCION COMUNAL VEREDA COCO EL MEDIO CORREGIMIENTO DE PAJILLA,NO,N.A,NO,NO,5,ANTIOQUIA,5051,ARBOLETES,ANDINA,,338000000,30,-76.450538612,8.77348023499999
9484,JUNTA ACCION COMUNAL VEREDA COROZAL ,NO,N.A,NO,NO,41,HUILA,41524,PALERMO,ANDINA,,338000000,30,-75.43425,2.88818
9485,ORGANIZACION DE ACCION COMUNAL VEREDA POPAS,NO,N.A,NO,NO,68,SANTANDER,68615,RIONEGRO,ANDINA,74,1600000000,130,-73.2117012519999,7.274584298
9486,JUNTA DE ACCION COMUNAL VEREDA SANTA ROSA DEL MUNICIPIO DE SUPATA,NO,N.A,NO,NO,25,CUNDINAMARCA,25777,SUPATÁ,ANDINA,,338000000,30,-74.271256238,5.049814289
9487,INSTITUCION EDUCATIVA DEPARTAMENTAL MANUEL SALVADOR MEZA CAMARGO ,NO,N.A,NO,NO,47,MAGDALENA,47660,SABANAS DE SAN ANGEL,CARIBE,523,2806153846,760,-74.2644392019,10.1053302751
9488,JUNTA DE ACCION COMUNAL MISAEL PASTRANA BORRERO ,NO,N.A,NO,NO,44,LA GUAJIRA,44430,MAICAO,CARIBE,,338000000,30,-72.2950087352,11.3815778353
9489,CORPORACION AMA COLOMBIA AGROECOLOGICA,NO,N.A,NO,NO,11,BOGOTÁ D.C.,11001,BOGOTÁ D.C.,ANDINA,,972000000,20,-74.1810758586999,4.31611082832
9490,IED RURAL DE PALERMO,NO,N.A,NO,NO,47,MAGDALENA,47745,SITIONUEVO,CARIBE,,338000000,30,-74.74518,10.95927
9491,INSTITUCION EDUCATIVA TECNICO JOHN F KENNEDY ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,1260,3913846154,1060,-73.8497999239999,7.056111558
9492,INSTITUCIONES EDUCATIVA TECNICA AGROPECUARIA SANTA BARBARA.,NO,N.A,NO,NO,13,BOLÍVAR,13430,MAGANGUÉ,CARIBE,1500,3766153846,1020,-74.8529,9.17889
9493,COLEGIO AGROPECUARIO LA FORTUNA ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.55434999,7.133335004
9494,CONCEJO COMUNITARIO DE COMUNIDADES NEGRAS FERNANDO RIOS HIDALGO ELEGUA,NO,N.A,NO,NO,47,MAGDALENA,47660,SABANAS DE SAN ANGEL,CARIBE,80,1800000000,90,-74.2644392019,10.1053302751
9495,JUNTA DE ACCION COMUNAL VEREDA LA MANGUITA,NO,N.A,NO,NO,41,HUILA,41872,VILLAVIEJA,ANDINA,,338000000,30,-75.2172199999999,3.21799
9496,ASOCIACION DE MUJERES RURALES EMPRENDEDORAS DE LORICA  AMURELO,NO,N.A,NO,NO,23,CÓRDOBA,23417,LORICA,CARIBE,3000,3987692308,1080,-75.9097771403999,9.16502857213
9497,ASOPROAGRONORTE,NO,N.A,NO,NO,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,AMAZÓNICA,,972000000,20,-74.656973721,2.205094933
9498,JEAN CARLOS PAEZ RENTERIA ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.85038,7.06191
9499,INSTITUCION EDUCATIVA DEPARTAMENTAL ALGARROBO,NO,N.A,NO,NO,47,MAGDALENA,47030,ALGARROBO,CARIBE,,338000000,30,-74.062883873,10.1890763979999
9500,JAC CORREGIMIENTO LA MAGDALENA,NO,N.A,NO,NO,23,CÓRDOBA,23570,PUEBLO NUEVO,CARIBE,,338000000,30,-75.4051615422,8.48133956801
9501,ASOCIACION DE PROMOTORES AMBIENTALES COMUNITARIOS DE COLOMBIA,NO,N.A,NO,NO,85,CASANARE,85001,YOPAL,ORINOQUÍA,50,1014000000,90,-72.258538329,5.441642889
9502,JUNTA DE ACCION COMUNAL VEREDA LA ESTRELLA ,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76054,ARGELIA,PACÍFICA,120,2028000000,180,-76.1118737219999,4.727133035
9503,ASOCIACION DE PRODUTORES AMBIENTALISTASDE LA CIENAGA DE BOCACHICA,NO,N.A,NO,NO,13,BOLÍVAR,13780,TALAIGUA NUEVO,CARIBE,,972000000,20,-74.5669199999999,9.30348
9504,ASOCIACION DE PRODUCTORES AGROECOLOGICA DE MORELIA,NO,N.A,NO,NO,18,CAQUETÁ,18479,MORELIA,AMAZÓNICA,150,3042000000,270,-75.7246499999999,1.48749
9506,JUNTA DE ACCION COMUNAL BELEN,NO,N.A,NO,NO,25,CUNDINAMARCA,25841,UBAQUE,ANDINA,,338000000,30,-73.9756454469,4.50075418247
9507,JORGE EDINSON QUINTERO PERDOMO,NO,N.A,NO,NO,41,HUILA,41078,BARAYA,ANDINA,,338000000,30,-75.0527725179999,3.155029855
9508,BARRIO SAN JUDAS ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,18,338000000,30,-73.8464974679999,7.073772322
9509,ASOCIACION DE JUNTAS SE ACCION COMUNAL MUNICIPIO  DE PLANETA RICA   CORDOBA ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,500,2916923077,790,-75.5839514959999,8.40783069399999
9510,JUNTA DE ACCION COMUNAL VEREDA LA ONDINA,SI,JAC,NO,SI,41,HUILA,41013,AGRADO,ANDINA,110,2366000000,210,-75.7163223694,2.2697504271
9511,JUNTA DE ACCION COMUNAL VEREDA PARCELACION SANTABARBARA,NO,N.A,NO,NO,19,CAUCA,19001,POPAYÁN,PACÍFICA,,338000000,30,-76.5919476395,2.4717030737
9512,FUNDACION CD VIVIENDAS,NO,N.A,NO,NO,25,CUNDINAMARCA,25841,UBAQUE,ANDINA,40,676000000,60,-73.9756454469,4.50075418247
9513,MICRO ACUEDUCTO Y CORREGOMLENTO MARANONAL,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,,338000000,30,-75.6123600604999,8.29029455921
9514,JUNTA DE ACCION COMUNAL VEREDA KATIVAL,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,30,676000000,60,-75.656319072,8.238643906
9515,JUNTA DE ACCION COMUNAL VEREDA LA VICTORIA,NO,N.A,NO,NO,25,CUNDINAMARCA,25053,ARBELÁEZ,ANDINA,,338000000,30,-74.3453937029999,4.232994244
9516,LA FLORESTA ,NO,N.A,NO,NO,19,CAUCA,19075,BALBOA,PACÍFICA,26,676000000,60,-77.2159199999999,2.14776
9517,JUNTA DE ACCION COMUNAL EL CARMEN CORREGIMIENTO PLAZA BONITA ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,,338000000,30,-75.6123600604999,8.29029455921
9518,JUNTA DE ACCION COMUNAL VEREDA LOS PINOS  AGRADO HUILA,NO,N.A,NO,NO,41,HUILA,41013,AGRADO,ANDINA,,338000000,30,-75.7163223694,2.2697504271
9519,COMUNIDAD PERRAIN,NO,N.A,NO,NO,44,LA GUAJIRA,44560,MANAURE,CARIBE,,972000000,20,-72.5715826978999,11.6055387183
9520,JUNTA DE ACCION COMUNAL LA VICTORIA,NO,N.A,NO,NO,25,CUNDINAMARCA,25053,ARBELÁEZ,ANDINA,,338000000,30,-74.353078232,4.238510187
9522,MONGUI,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,338000000,30,-72.82218,11.2278699999999
9523,FUNDACION DEJEMOS HUELLAS,NO,N.A,NO,NO,19,CAUCA,19355,INZÁ,PACÍFICA,150,2366000000,210,-76.1376253118999,2.49905878314
9524,I.E.  ALEJANDRO DE HUMBOLDT,NO,N.A,NO,NO,19,CAUCA,19001,POPAYÁN,PACÍFICA,5,112666667,10,-76.531316567,2.411984001
9525,JUNTA DE ACCION COMUNAL VEREDA LOS ARBOLES ,NO,N.A,NO,NO,52,NARIÑO,52685,SAN BERNARDO,PACÍFICA,63,1014000000,90,-77.0207066244999,1.52978248504
9526,ASENTAMIENTO 12 DE ENERO,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,,338000000,30,-75.5752949,8.4064721
9527,JUNTA DE ACCION COMUNAL BARRIO LA VICTORIA ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,47,1200000000,60,-75.585054,8.418654
9528,JUNTA DE ACCION COMUNAL VEREDA LAS CHIQUITAS ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,80,1600000000,130,-75.548480415,8.316408846
9529,JUNTA DE ACCION COMUNAL VEREDA LOMA DE PIEDRA  PLANETA RICA,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,250,4732000000,420,-75.4579530609999,8.418757209
9530,VEREDA BAJO GUAMITO ,NO,N.A,NO,NO,68,SANTANDER,68572,PUENTE NACIONAL,ANDINA,,338000000,30,-73.6795599999999,5.87732
9531,JUNTA ACCION COMUNAL BARRIO BUENOS AIRES ,NO,N.A,NO,NO,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,CARIBE,,338000000,30,-74.2627284258999,7.77251917281
9532,JAC EL CENTENARIO ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,30,676000000,60,-75.621415059,8.906682259
9533,ASOCIACION GRUPO DEL ADULTO MAYOR MENSAJEROS DE LA VIDA,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76001,CALI,PACÍFICA,,338000000,30,-76.5298967319999,3.410062419
9534,REBOLO VIVE ,NO,N.A,NO,NO,8,ATLÁNTICO,8001,BARRANQUILLA,CARIBE,,338000000,30,-74.8277446792999,10.9815261056
9535,JAC VEREDA CAFONGO ABAJO ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,20,676000000,60,-75.5880900079999,8.41882001099999
9536,JUNTA DE ACCION COMUNAL DEL CORREGIMIENTO DE CENTRO ALEGRE ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,460,2658461538,720,-75.6321899999999,8.17737
9537,JUNTA ADMINISTRATIVA LOCAL COMUNA 9,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76001,CALI,PACÍFICA,11000,3249230769,880,-76.5764925890999,3.39904372291
9538,JUNTA DE ACCION COMUNAL DEL BARRIO LIBERTAD,NO,N.A,NO,NO,52,NARIÑO,52110,BUESACO,PACÍFICA,250,3718000000,330,-77.161613978,1.371185267
9539,COLECTIVA MUJERES SIN MIEDO PACHAMAMA COMUNA 10,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76001,CALI,PACÍFICA,,338000000,30,-76.5764925890999,3.39904372291
9540,JUNTA DE ACCION COMUNAL VEREDA BUESAQUITO,NO,N.A,NO,NO,52,NARIÑO,52110,BUESACO,PACÍFICA,,338000000,30,-77.1575588369999,1.381059526
9541,JUNTA DE ACCION COMUNAL ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,,338000000,30,-75.593520014,8.407649993
9542,JUNTA DE ACCION COMUNAL VEREDA SIMONICA CORREGIMIENTO LA TIGRA RIONEGRO SANTANDER ,NO,N.A,NO,NO,68,SANTANDER,68615,RIONEGRO,ANDINA,,338000000,30,-73.4164281999999,7.4483918
9543,ASOCIACION DE PRODUCTORES DE CACAO DEL MUNICIPIO DE COLOMBIA  PROCOLKAKAO,NO,N.A,SI,SI,41,HUILA,41206,COLOMBIA,ANDINA,24,676000000,60,-74.6782925850999,3.4519879959
9544,J.A.C SUCRE ,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76001,CALI,PACÍFICA,1300,3249230769,880,-76.5764925890999,3.39904372291
9545,JUNTA DE ACCION COMUNAL VEREDA NARANJALES ,NO,N.A,NO,NO,41,HUILA,41078,BARAYA,ANDINA,,338000000,30,-74.9345399999999,3.06055
9546,JUNTA DE ACCION COMUNAL DE LA VEREDA POTRERILLOS,NO,N.A,NO,NO,41,HUILA,41797,TESALIA,ANDINA,,338000000,30,-75.750080619,2.491424305
9547,JDC AUDIO ELECTRONIC SAS ,NO,N.A,NO,NO,8,ATLÁNTICO,8001,BARRANQUILLA,CARIBE,5000,3618461538,980,-74.8380049999999,10.9780724529999
9548,VEREDA PUEBLO SECO ,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,35,676000000,60,-75.6123600604999,8.29029455921
9549,INSTITUCION EDUCATIVA CAMILO TORRES RESTREPO,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.8322822399999,7.068026791
9550,CONSEJO COMUNITARIO PARTE BAJA RÍO SAIJA ,NO,N.A,SI,SI,19,CAUCA,19809,TIMBIQUI,PACÍFICA,30,,,-77.519472439,2.83750165000004
9551,CONSEJO COMUNITARIO PARTE BAJA RIO SAIJA,NO,N.A,NO,NO,19,CAUCA,19809,TIMBIQUI,PACÍFICA,,972000000,20,-77.632185937,2.880418783
9552,JUNTA DE ACCION COMUNAL NUEVO HORIZONTE ,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,380,2141538462,580,-73.7821164605999,7.05407455786
9553,CONSEJO COMUNITARIO PARTE BAJA RIO SAIJA ,NO,N.A,NO,NO,19,CAUCA,19809,TIMBIQUI,PACÍFICA,,972000000,20,-77.585732875,2.819055269
9554,ASOCIACION DE MUJERES CAMPESINAS DEL  SAN JORGE,NO,N.A,SI,SI,23,CÓRDOBA,23580,PUERTO LIBERTADOR,CARIBE,300,1800000000,90,-75.7712211177999,7.71154613101
9555,COLECTIVO LA LUNA DE LA ESPERANZA,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76001,CALI,PACÍFICA,100,1600000000,130,-76.5764925890999,3.39904372291
9556,JAC BARRIO BICENTENARIO,NO,N.A,NO,NO,85,CASANARE,85001,YOPAL,ORINOQUÍA,,338000000,30,-72.39372,5.33528
9557,ASOCIACION DE MUJERES CAMPESINAS DEL SAN JOGE CUMA,NO,N.A,NO,NO,23,CÓRDOBA,23466,MONTELÍBANO,CARIBE,,972000000,20,-75.4220791999999,7.9725647
9558,INSTITUCION EDUCATIVA DIEGO HERNANDEZ DE GALLEGOS,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,1000,3913846154,1060,-73.85038,7.06191
9559,ESCUELA NORMAL SUPERIOR CRISTO REY DE BARRANCABERMEJA,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,1,112666667,10,-73.852002244,7.063214527
9560,ASOCIACION DE MUJERES CAMPESINAS DEL  SAN JORGE CUMA,NO,N.A,NO,NO,23,CÓRDOBA,23466,MONTELÍBANO,CARIBE,,972000000,20,-75.4220791999999,7.9725647
9561,JUNTA DE ACCION COMUNAL VEREDA EL TIGRE MONITOS ,NO,N.A,NO,NO,23,CÓRDOBA,23500,MOÑITOS,CARIBE,,338000000,30,-76.1272046179999,9.11845268299999
9562,ASOTATAMA ,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,PACÍFICA,,338000000,30,-76.0419163819999,4.909692649
9563,JAC BARRIO EL PRADO PLANETA RICA CORDOBA,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,,338000000,30,-75.6123600604999,8.29029455921
